YearWeek,pro_R,pro_D,era,arms_race_index,ari_rolling,Cycle
2003-43,7995493.3149,2791272.6114000003,pre_CU,0.3491057401296709,0.456248041743634,2004
2003-44,5035282.6797,3624696.9759,pre_CU,0.7198596794799925,0.5680909675750625,2004
2003-45,6975856.7697,4364777.9448,pre_CU,0.6256977585547114,0.5827304518910958,2004
2003-46,5285459.033399999,3943090.6788000003,pre_CU,0.7460261547545307,0.6101723332297264,2004
2003-47,4844787.3474,4221662.0628,pre_CU,0.8713823249777092,0.740741479441736,2004
2003-48,5579234.6064,8776792.1241,pre_CU,0.63568038612651,0.7196966561033653,2004
2003-49,4131940.6947,7166385.408,pre_CU,0.5765724921921476,0.7074153395127244,2004
2003-50,3390334.311,6582416.3223,pre_CU,0.5150592343292203,0.6496736094063967,2004
2003-51,2489232.1545,5888692.3094999995,pre_CU,0.42271391060528296,0.5375065058132902,2004
2003-52,4242644.8428,16813170.219299998,pre_CU,0.252340563228809,0.44167155008886494,2004
2004-00,464701.965,1586552.9589,pre_CU,0.29290038028241455,0.37075352211143164,2004
2004-01,3997456.0626,5238246.1131,pre_CU,0.7631287221505332,0.43277089406675995,2004
2004-02,4120744.8828,5906782.4634,pre_CU,0.6976293622345557,0.5014997569740781,2004
2004-03,5956408.4034,11447623.5783,pre_CU,0.5203183318056429,0.5684941991182866,2004
2004-04,4880934.3492,9657985.6191,pre_CU,0.5053780924613595,0.6216136271630228,2004
2004-05,3379180.1316,8754736.8909,pre_CU,0.385983059652249,0.5273272115384517,2004
2004-06,4064214.609,10266031.6122,pre_CU,0.3958895474440336,0.45189225784082127,2004
2004-07,3813781.7990999995,4405024.9152,pre_CU,0.8657798474510657,0.538257636752177,2004
2004-08,5472350.6565000005,8133718.2108000005,pre_CU,0.6727981612682107,0.5801126539538898,2004
2004-09,6479467.476299999,16573478.5944,pre_CU,0.39095398346182686,0.5813553849062842,2004
2004-10,8722148.6352,26490458.3307,pre_CU,0.32925623733326775,0.5646970573785928,2004
2004-11,6754839.819,10363126.9287,pre_CU,0.6518148301641384,0.5112058030568609,2004
2004-12,4832332.5687,25426846.2084,pre_CU,0.19004844443128746,0.39051837384763016,2004
2004-13,5395302.2214,36028104.3759,pre_CU,0.14975259772504262,0.33021802741343403,2004
2004-14,5263423.7838,13068528.3456,pre_CU,0.4027556618930337,0.3485928835533756,2004
2004-15,4238331.715799999,20318225.382,pre_CU,0.20859753428834168,0.23778855958442638,2004
2004-16,3452051.9943,24748459.608599998,pre_CU,0.13948552956000643,0.2251478308666061,2004
2004-17,2680053.8856,19079453.6751,pre_CU,0.14046806220125974,0.22282669698566038,2004
2004-18,2739411.8388000005,13544571.0036,pre_CU,0.20225165035289008,0.1727006941006245,2004
2004-19,3368532.2033999995,11659189.9515,pre_CU,0.28891648711552426,0.19278043230742012,2004
2004-20,3061714.0008,14597068.9137,pre_CU,0.20974854738997945,0.2103461867649134,2004
2004-21,2695637.7630000003,26126540.3217,pre_CU,0.1031762234803464,0.20102322708468506,2004
2004-22,2311534.6527,9806165.678399999,pre_CU,0.23572257786665873,0.2093909589631272,2004
2004-23,2667355.9731,12357415.2702,pre_CU,0.2158506382424769,0.19112449674486537,2004
2004-24,3327389.3016,13812424.516800001,pre_CU,0.2408982794840188,0.1989119297683752,2004
2004-25,3821775.2391,17848627.1145,pre_CU,0.21412152400199103,0.22664825489878634,2004
2004-26,4266230.4867,29103860.2491,pre_CU,0.14658641328625566,0.2043642137536856,2004
2004-27,2575934.3337000003,13379761.2585,pre_CU,0.19252468589927496,0.1985327256678851,2004
2004-28,4978111.2654,16850507.9106,pre_CU,0.2954279652465825,0.21216514710852605,2004
2004-29,3974198.4828,19781962.1454,pre_CU,0.20090011565026378,0.20885979502059424,2004
2004-30,4315573.3257,51097122.640200004,pre_CU,0.08445824544931965,0.19332775306136024,2004
2004-31,7691689.3053,33697936.6815,pre_CU,0.2282540138287665,0.2022600850437331,2004
2004-32,4810578.7548,31628838.068099998,pre_CU,0.15209470371445044,0.16642676966070008,2004
2004-33,7132806.2988,30910687.4349,pre_CU,0.23075534356271346,0.17389057663881252,2004
2004-34,11599735.4109,23348849.8971,pre_CU,0.4968011470381127,0.27697630203601076,2004
2004-35,15696163.5831,25382474.289899997,pre_CU,0.6183858753811758,0.37450926742411306,2004
2004-36,13968794.521499999,18879939.078,pre_CU,0.7398749786103519,0.5214543361480884,2004
2004-37,14863638.480600001,30931057.384500004,pre_CU,0.4805409105751549,0.5839007279011988,2004
2004-38,14128403.5347,38693999.880899996,pre_CU,0.36513163741632243,0.5509833504957513,2004
2004-39,17852930.2497,61894678.0452,pre_CU,0.2884404736165279,0.4684970000545893,2004
2004-40,16362015.4698,44976583.9341,pre_CU,0.3637896442685317,0.3744756664691342,2004
2004-41,43330290.003000006,84093824.80590001,pre_CU,0.5152612585170459,0.383155753454607,2004
2004-42,38378297.3028,110328221.6127,pre_CU,0.3478556686749153,0.3788367612692552,2004
2004-43,31206070.0224,69056214.09959999,pre_CU,0.4518937278749656,0.4197000748338646,2004
2004-44,4239602.3397,7182245.725199999,pre_CU,0.5902892356947231,0.4763249726904125,2004
2001-35,1461.1000000000001,0.0,pre_CU,0.0,0.0,2008
2005-25,0.0,0.0,pre_CU,,0.0,2008
2005-42,0.0,-3652.75,pre_CU,,0.0,2008
2006-26,0.0,-3652.75,pre_CU,,0.0,2008
2006-45,0.0,1371.9729,pre_CU,0.0,0.0,2008
2007-01,2064695.0210000002,774162.3739,pre_CU,0.3749524099327016,0.1874762049663508,2008
2007-02,6063052.153899999,1278430.3558,pre_CU,0.21085590612603622,0.19526943868624594,2008
2007-03,2692773.6947,3341446.5729,pre_CU,0.8058706419366672,0.34791973949885124,2008
2007-04,2612744.8644,3563136.3537,pre_CU,0.7332710862122627,0.531237511051917,2008
2007-05,4003434.4554,3432264.1656,pre_CU,0.8573299260514727,0.6518318900816098,2008
2007-06,5219630.7178,3008321.6173,pre_CU,0.5763475962084852,0.7432048126022219,2008
2007-07,3542030.7641999996,4009651.4359000004,pre_CU,0.8833762287880669,0.7625812093150719,2008
2007-08,4834307.9647,4186308.6536000003,pre_CU,0.865958206255854,0.7957529893259696,2008
2007-09,5944282.257099999,4871848.007,pre_CU,0.8195855775827171,0.7863169022087807,2008
2007-10,4994418.2249,6865467.818500001,pre_CU,0.7274694684959143,0.824097370280638,2008
2007-11,8399367.126,6624431.6126000015,pre_CU,0.7886822320332044,0.8004238710919225,2008
2007-12,9408548.896,6792382.135400001,pre_CU,0.7219372732693934,0.7644186378453073,2008
2007-13,17112017.469600003,22406637.6838,pre_CU,0.7637030468865033,0.7504480051712539,2008
2007-14,1548928.1821,2042939.2420000003,pre_CU,0.7581861223555663,0.7581271686361669,2008
2007-15,2692818.9888000004,2293253.4329000004,pre_CU,0.8516181156023197,0.7738611395284456,2008
2007-16,2366339.116,2962076.3412,pre_CU,0.7988785039352988,0.793096447194922,2008
2007-17,6567705.8662,5411465.842300001,pre_CU,0.8239506994595379,0.8081583603381807,2008
2007-18,3413385.2925,4274957.973900001,pre_CU,0.7984605493995075,0.818226967099166,2008
2007-19,3876358.2051000004,3794313.0568,pre_CU,0.9788344771151293,0.8500310574773684,2008
2007-20,4597479.7268,3633450.3301,pre_CU,0.7903135078376958,0.8478898084529676,2008
2007-21,5671766.6517,6176468.5803000005,pre_CU,0.918286327852495,0.8714737155512069,2008
2007-22,3988916.9658000004,5441395.0147,pre_CU,0.7330688095651737,0.8551257805926235,2008
2007-23,4756226.7807,5724082.7983,pre_CU,0.8309150912548916,0.8181459341275641,2008
2007-24,8197986.6352,4209873.2744,pre_CU,0.5135252668409962,0.7489488738783892,2008
2007-25,8224090.6478,4609073.5553,pre_CU,0.560435646041056,0.6594862034255293,2008
2007-26,17401042.0439,17717907.878700003,pre_CU,0.9821160694045075,0.7217480183853628,2008
2007-27,394492.6167,761574.9974,pre_CU,0.5179957562246515,0.6435181846278027,2008
2007-28,2348529.7681,1575322.9536000001,pre_CU,0.6707698471603631,0.6828293297076445,2008
2007-29,2115446.3295,1488324.6763000002,pre_CU,0.7035511397974231,0.7186082031467363,2008
2007-30,2775419.3551000003,2053806.9038000002,pre_CU,0.7399987681234572,0.6580788778264738,2008
2007-31,3138524.6216,3124696.7712000003,pre_CU,0.995594155832064,0.7774784777283269,2008
2007-32,2155736.1620000005,2149425.6711,pre_CU,0.9970726979436362,0.8590541904241451,2008
2007-33,2350800.3175000004,2748559.9538000003,pre_CU,0.8552843514473533,0.8969874933366276,2008
2007-34,3083579.9561,1980209.8357,pre_CU,0.6421788518188766,0.8725325142604825,2008
2007-35,4052948.2122000004,4096626.3356000003,pre_CU,0.9893380260190114,0.8709684818072194,2008
2007-36,2927099.0683000004,3027719.1809,pre_CU,0.9667670260720513,0.8633920638393231,2008
2007-37,4621327.801,2721493.0763000003,pre_CU,0.5888985143428046,0.796795604563186,2008
2007-38,5280694.4701000005,5611689.1419,pre_CU,0.941016926734482,0.8715051232920873,2008
2007-39,14401320.4612,14273519.505300002,pre_CU,0.9911257473754355,0.8719520536311933,2008
2007-40,1754005.2559000002,1370003.3372000002,pre_CU,0.7810713979286429,0.8255281465953412,2008
2007-41,3409558.6716000005,1659035.217,pre_CU,0.48658356602541347,0.7999494095159935,2008
2007-42,3759161.9129999997,2503087.8483,pre_CU,0.6658632711838716,0.7311609956283409,2008
2007-43,4028815.2235000003,2297616.2775,pre_CU,0.5702957693611882,0.625953501124779,2008
2007-44,4176129.1699,4773841.802300001,pre_CU,0.874794210375378,0.6493842042364628,2008
2007-45,5144886.6862,2692864.2829,pre_CU,0.5234059459702003,0.6585897992226595,2008
2007-46,4322396.9687,4324481.9584,pre_CU,0.9995178637071315,0.7420034473534745,2008
2007-47,3664517.6994000003,1753526.0151000002,pre_CU,0.4785148166666268,0.7190582091798341,2008
2007-48,5003744.426200001,4085796.6624,pre_CU,0.8165478318609651,0.7044966145512308,2008
2007-49,5536566.685400001,5349689.0731999995,pre_CU,0.9662466610051316,0.8152067933099637,2008
2007-50,6275482.944,8591329.3662,pre_CU,0.730443762136393,0.7479382679172791,2008
2007-51,6463907.861100001,6376462.4872,pre_CU,0.9864717480850478,0.8749275007718844,2008
2007-52,4061540.9413,9780451.4456,pre_CU,0.41527131583759297,0.7746083717660414,2008
2007-53,3497845.6391000003,2011852.8784,pre_CU,0.5751691429464143,0.676838992251362,2008
2008-00,2691990.5451,4694416.4063,pre_CU,0.5734451978923931,0.6375893511903621,2008
2008-01,8680051.741500001,6835719.822500001,pre_CU,0.7875206307605165,0.5878515718592292,2008
2008-02,6950460.0055,4643649.0257,pre_CU,0.6681067184079058,0.6510604225018074,2008
2008-03,8325016.1303,8201627.696400002,pre_CU,0.9851785952160609,0.7535627855692191,2008
2008-04,10525478.024400001,15427434.9191,pre_CU,0.6822571658603395,0.7807657775612056,2008
2008-05,5267334.1717,14052164.316400003,pre_CU,0.3748414872684486,0.6775959916881886,2008
2008-06,3257129.4141,10002287.3364,pre_CU,0.32563845694042004,0.5919789263213173,2008
2008-07,1429582.6119000001,14563569.7718,pre_CU,0.09816155203020044,0.3702246655248521,2008
